973,Kata,Goldbourn,kgoldbournqx@free.fr,Subaru,"Alcyone SVX",1993,68149.23
974,Geoffry,Drinkel,gdrinkelqy@tamu.edu,Pontiac,G3,2009,14313.79
975,Mendel,Dugall,mdugallqz@foxnews.com,Toyota,T100,1996,59715.91
976,Sallee,Foker,sfokerr0@over-blog.com,Mercury,Villager,2000,56343.9
977,Tiffy,Uttridge,tuttridger1@infoseek.co.jp,Dodge,"Ram 1500",2004,53812.41
978,Elenore,Sadry,esadryr2@feedburner.com,Dodge,Charger,2010,83244.07
979,Zora,Huscroft,zhuscroftr3@w3.org,Mazda,"Miata MX-5",2006,55450.91
980,Dita,Leavens,dleavensr4@altervista.org,Volkswagen,Scirocco,1986,1800.45
981,Tally,Fontanet,tfontanetr5@tinyurl.com,Lexus,GX,2012,49372.48
982,Nikola,Cars,ncarsr6@php.net,Fillmore,Fillmore,1960,74137.47
983,Lutero,Kegley,lkegleyr7@squidoo.com,Mercedes-Benz,C-Class,1996,19038.34
984,Janith,Chaloner,jchalonerr8@cyberchimps.com,Jeep,Liberty,2007,87034.91
985,Aviva,Pentland,apentlandr9@php.net,Volkswagen,Jetta,2000,62048.44
986,Katerine,Vinson,kvinsonra@hhs.gov,Honda,"FCX Clarity",2012,79922.73
987,Cynthia,"Van Son",cvansonrb@mayoclinic.com,Oldsmobile,88,1999,44232.54
988,Jaime,Tassell,jtassellrc@prnewswire.com,Ford,Explorer,2006,2403.49
989,Hilliard,Thundercliffe,hthunderclifferd@sina.com.cn,Suzuki,SJ,1988,54376.14
990,Amalie,Woodward,awoodwardre@over-blog.com,Ford,F350,2012,30450.26
991,Lishe,Casperri,lcasperrirf@nsw.gov.au,Dodge,Nitro,2007,90302.04
993,Kirbee,Nalder,knalderrh@mozilla.com,Lexus,GS,1996,51606.51
994,Amalie,Sherel,asherelri@woothemes.com,Maserati,GranSport,2005,78842.85
995,Linnet,Sellor,lsellorrj@netscape.com,Lotus,Esprit,1994,20844.37
996,Dew,Sollitt,dsollittrk@weebly.com,Oldsmobile,Alero,2001,22552.51
997,Nobie,Wallbutton,nwallbuttonrl@wufoo.com,Honda,Civic,2004,81248.89
998,Francklin,Girth,fgirthrm@yolasite.com,Acura,SLX,1999,78934.76
999,Koral,Axleby,kaxlebyrn@amazon.co.uk,Lotus,Esprit,2001,23189.43
1000,Sissie,Stainfield,sstainfieldro@cornell.edu,Audi,R8,2010,27388.86
1002,Gifford,Borrow,gborrowrq@1688.com,Mitsubishi,"Mighty Max",1986,73799.42
1003,Alastair,Loges,alogesrr@instagram.com,Volkswagen,"New Beetle",2003,27232.92
